Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2007-05-15,501.0,501.0,489.5,495.0,368.2852783203125,543868,0.0,0.0
2007-05-16,488.5,498.0,487.1900024414063,490.0,364.5652465820313,418053,0.0,0.0
2007-05-18,493.5,493.5,484.20599365234375,488.5,363.44927978515625,623161,0.0,0.0
2007-05-21,490.5,492.0,480.0,485.0,360.84521484375,310762,0.0,0.0
2007-05-22,485.0,490.0,472.0,475.0,353.4051208496094,344962,0.0,0.0
2007-05-23,480.0,490.0,479.0,486.0,361.58929443359375,545107,0.0,0.0
2007-05-24,490.0,493.5,485.0,487.0,362.3332214355469,432713,0.0,0.0
2007-05-25,494.5,498.0,485.0,491.0,365.3093872070313,452811,0.0,0.0
2007-05-29,485.0,491.5,483.0,483.5,359.7292785644531,522874,0.0,0.0
2007-05-30,485.5,492.0,477.0,480.0,357.1252136230469,641664,0.0,0.0
2007-05-31,479.5,483.0,470.0,474.5,353.0331726074219,309751,0.0,0.0
2007-06-01,470.0,475.0,456.0,468.0,348.1969909667969,1332004,0.0,0.0
2007-06-04,475.0,487.0,468.5,486.0,361.58929443359375,787040,0.0,0.0
2007-06-05,488.0,517.0,484.5,492.0,366.0533142089844,1032440,0.0,0.0
2007-06-06,492.5,492.5,476.5,480.0,357.1252136230469,571755,0.0,0.0
2007-06-07,476.5,484.5,475.0,475.5,353.77716064453125,623592,0.0,0.0
2007-06-08,479.0,479.0,453.0,461.5,343.3609619140625,960142,0.0,0.0
2007-06-11,465.0,465.0,420.5,440.0,327.3646850585937,1194385,0.0,0.0
2007-06-12,439.5,444.0,431.0,438.0,325.87677001953125,693202,0.0,0.0
2007-06-13,448.0,450.0,433.0,447.5,332.9448547363281,752950,0.0,0.0
2007-06-14,445.5,453.5,441.0,451.0,335.548828125,676860,0.0,0.0
2007-06-15,444.0,452.5,435.0,439.5,326.9927062988281,718030,0.0,0.0
2007-06-18,442.0,446.5,432.0,439.0,326.62078857421875,617885,0.0,0.0
2007-06-19,440.5,449.5,437.0,442.0,328.852783203125,1090199,0.0,0.0
2007-06-20,445.0,445.0,435.25,437.5,325.50469970703125,693004,0.0,0.0
2007-06-21,436.0,441.75,430.25,435.0,323.6446533203125,681050,0.0,0.0
2007-06-22,431.0,439.75,425.25,427.5,318.0646057128906,684790,0.0,0.0
2007-06-25,425.0,426.5,395.0,406.5,302.4403686523437,2136329,0.0,0.0
2007-06-26,410.0,410.0,397.25,402.25,299.2782897949219,1561210,0.0,0.0
2007-06-27,396.5,406.25,396.5,403.0,299.83624267578125,1026251,0.0,0.0
2007-06-28,400.0,409.0,400.0,402.0,299.09234619140625,473546,0.0,0.0
2007-06-29,400.0,409.5,398.0,405.25,301.5103759765625,771731,0.0,0.0
2007-07-02,410.25,423.0,408.5,415.5,309.136474609375,669458,0.0,0.0
2007-07-03,410.25,421.5050048828125,400.0,402.5,299.4642944335937,1852824,0.0,0.0
2007-07-04,410.0,410.0,400.0,408.0,303.55633544921875,1924429,0.0,0.0
2007-07-05,411.75,420.0,411.75,415.0,308.76446533203125,2846351,0.0,0.0
2007-07-06,419.75,423.25,411.5220031738281,420.0,312.4845275878906,1015085,0.0,0.0
2007-07-09,417.0,425.0,417.0,420.0,312.4845275878906,1084936,0.0,0.0
2007-07-10,417.0,422.75,415.25,418.5,311.3684997558594,959259,0.0,0.0
2007-07-11,415.0,419.75,403.0,406.0,302.0683288574219,449143,0.0,0.0
2007-07-12,403.0,409.25,399.2000122070313,403.0,299.83624267578125,1388890,0.0,0.0
2007-07-13,399.75,406.5,396.75,402.75,299.650390625,666598,0.0,0.0
2007-07-16,406.75,407.0,396.0,399.0,296.8602294921875,1537150,0.0,0.0
2007-07-17,404.75,407.5,398.5,400.25,297.79034423828125,1900974,0.0,0.0
2007-07-18,398.0,404.25,398.0,399.5,297.2323303222656,457049,0.0,0.0
2007-07-19,398.0,398.25,386.75,391.75,291.4661865234375,826237,0.0,0.0
2007-07-20,390.0,395.0,385.0,388.0,288.6761474609375,608657,0.0,0.0
2007-07-23,393.75,409.75,392.5,403.0,299.83624267578125,1316512,0.0,0.0
2007-07-24,400.0,409.25,397.75,402.0,299.09234619140625,1326866,0.0,0.0
2007-07-25,397.0,402.0,386.5,391.5,291.2802124023437,446662,0.0,0.0
2007-07-26,386.5,392.5,382.5,384.75,286.2581481933594,951738,0.0,0.0
2007-07-27,382.0,390.0,380.0,381.0,283.4681396484375,780896,0.0,0.0
2007-07-30,389.0,389.0,365.0,366.0,272.3079833984375,942592,0.0,0.0
2007-07-31,364.0,392.75,352.75,356.0,264.8677673339844,1836438,0.0,0.0
2007-08-01,353.0,366.5,350.0,351.5,261.5197448730469,788569,0.0,0.0
2007-08-02,356.0,367.0,352.25,360.0,267.8437805175781,2058140,0.0,0.0
2007-08-03,356.0,363.75,346.25,359.75,267.6578674316406,1298961,0.0,0.0
2007-08-06,367.0,369.75,358.0899963378906,359.75,267.6578674316406,1366837,0.0,0.0
2007-08-07,365.0,379.75,362.0,378.0,281.23602294921875,2668872,0.0,0.0
2007-08-08,372.75,380.75,370.0,373.0,277.5160522460937,1848638,0.0,0.0
2007-08-09,376.5,385.0,376.5,383.0,284.9560852050781,1243826,0.0,0.0
2007-08-10,385.0,424.0,385.0,419.0,311.74053955078125,2080806,0.0,0.0
2007-08-13,422.0,434.75,403.0,419.0,311.74053955078125,1649639,0.0,0.0
2007-08-14,410.0,423.5,405.5,410.25,305.2303771972656,1937755,0.0,0.0
2007-08-15,407.0,416.0,403.0,406.75,302.6264038085937,1554890,0.0,0.0
2007-08-16,402.25,411.5,400.0,403.25,300.0223693847656,903975,0.0,0.0
2007-08-17,400.75,405.75,390.25,400.75,298.1623229980469,1985541,0.0,0.0
2007-08-20,392.0,403.0,386.25,388.75,289.23406982421875,956207,0.0,0.0
2007-08-21,391.5,400.0,383.0,392.0,291.6522521972656,1410322,0.0,0.0
2007-08-22,395.75,400.0,390.75,393.5,292.76824951171875,906352,0.0,0.0
2007-08-23,395.0,396.5,387.25,395.0,293.8842468261719,764027,0.0,0.0
2007-08-24,396.75,406.0,396.6470031738281,403.25,300.0223693847656,3130551,0.0,0.0
2007-08-27,409.25,420.25,394.0,396.0,294.6282043457031,1771194,0.0,0.0
2007-08-28,394.0,405.0,390.75,400.5,297.97625732421875,774777,0.0,0.0
2007-08-29,397.0,399.875,391.25,393.0,292.3962707519531,630654,0.0,0.0
2007-08-30,387.0,398.75,387.0,397.5,295.7442932128906,404502,0.0,0.0
2007-08-31,397.0,405.0,396.25,403.25,300.0223693847656,1372361,0.0,0.0
2007-09-03,399.0,409.0,399.0,404.25,300.76629638671875,1326244,0.0,0.0
2007-09-04,401.5,409.0,401.5,403.0,299.83624267578125,472906,0.0,0.0
2007-09-05,400.5,408.75,400.5,405.0,301.32440185546875,1907442,0.0,0.0
2007-09-06,400.0,405.0,393.25,393.5,292.76824951171875,649336,0.0,0.0
2007-09-07,399.25,400.0,385.25,393.5,292.76824951171875,888461,0.0,0.0
2007-09-10,391.0,392.5,371.8139953613281,374.25,278.446044921875,1213528,0.0,0.0
2007-09-11,380.0,381.5,365.0,366.75,272.8659362792969,1329598,0.0,0.0
2007-09-12,370.0,376.75,366.25,375.0,279.0039978027344,1593740,0.0,0.0
2007-09-13,377.0,377.0,366.25,370.0,275.2840270996094,439135,0.0,0.0
2007-09-14,365.0,373.0,365.0,369.0,274.5399169921875,586566,0.0,0.0
2007-09-17,368.0,369.0,354.25,360.25,268.0298767089844,1672934,0.0,0.0
2007-09-18,355.0,362.2250061035156,335.0,337.0,250.731674194336,510785,0.0,0.0
2007-09-19,335.0,350.0,335.0,348.5,259.2878112792969,952119,0.0,0.0
2007-09-20,355.0,375.25,355.0,372.75,277.3299865722656,687879,0.0,0.0
2007-09-21,368.0,376.2000122070313,354.8190002441406,356.25,265.05389404296875,558879,0.0,0.0
2007-09-24,355.0,364.75,355.0,364.75,271.3779296875,428228,0.0,0.0
2007-09-25,359.25,365.0,355.0,363.0,270.0758972167969,476646,0.0,0.0
2007-09-26,365.0,368.0,355.0,363.0,270.0758972167969,789723,0.0,0.0
2007-09-27,360.25,367.25,360.2489929199219,363.25,270.2618713378906,606815,0.0,0.0
2007-09-28,368.5,377.25,363.75,373.5,277.8880310058594,1020845,0.0,0.0
2007-10-01,375.0,375.25,360.25,361.25,268.7738647460937,1007733,0.0,0.0
2007-10-02,360.0,372.75,360.0,362.75,269.88995361328125,304287,0.0,0.0
2007-10-03,368.0,388.25,362.0,385.75,287.0021667480469,946686,0.0,0.0
2007-10-04,388.75,396.0,378.8699951171875,395.0,293.8842468261719,1024601,0.0,0.0
2007-10-05,390.0,395.0,385.0,387.5,288.3041076660156,810427,0.0,0.0
2007-10-08,391.5,394.5,385.0,391.0,290.908203125,532893,0.0,0.0
2007-10-09,395.0,395.0,292.25,389.75,289.97821044921875,993347,0.0,0.0
2007-10-10,395.0,395.0,386.0,390.5,290.53619384765625,626780,0.0,0.0
2007-10-11,395.0,402.0,390.5,400.0,298.2381896972656,2549395,0.83,0.0
2007-10-12,395.0,404.0,391.0,396.5,295.6286315917969,323145,0.0,0.0
2007-10-15,390.5,406.0,390.0,404.0,301.2205505371094,974217,0.0,0.0
2007-10-16,407.0,415.0,398.75,408.0,304.20294189453125,1046411,0.0,0.0
2007-10-17,410.0,410.75,404.25,407.0,303.4574279785156,3073159,0.0,0.0
2007-10-18,401.5,414.25,401.5,407.0,303.4574279785156,1460625,0.0,0.0
2007-10-19,403.0,415.0,392.0,395.0,294.51025390625,1472874,0.0,0.0
2007-10-22,401.0,411.5,395.0,396.5,295.6286315917969,2751965,0.0,0.0
2007-10-23,385.0,400.0,385.0,391.5,291.9006652832031,906963,0.0,0.0
2007-10-24,399.75,408.0,395.0,400.25,298.4246826171875,843770,0.0,0.0
2007-10-25,395.0,402.0,382.5,384.0,286.3087463378906,563713,0.0,0.0
2007-10-26,392.0,405.0,379.0,383.75,286.1222839355469,774892,0.0,0.0
2007-10-29,389.75,410.0,380.25,406.0,302.71173095703125,421630,0.0,0.0
2007-10-30,412.0,412.0,395.0,397.0,296.0014343261719,489543,0.0,0.0
2007-10-31,395.0,402.0,390.25,398.25,296.93341064453125,636331,0.0,0.0
2007-11-01,403.0,417.5,399.5,416.25,310.3541259765625,664399,0.0,0.0
2007-11-02,419.0,433.0,412.25,416.75,310.7268981933594,674779,0.0,0.0
2007-11-05,410.0,415.0,397.75,402.0,299.7293701171875,504762,0.0,0.0
2007-11-06,397.25,407.75,385.0,385.25,287.24072265625,565081,0.0,0.0
2007-11-07,391.0,393.0,385.25,385.75,287.6134948730469,437198,0.0,0.0
2007-11-08,391.5,398.0,371.0,371.0,276.6158752441406,434174,0.0,0.0
2007-11-09,370.75,378.25,360.0,363.25,270.8375549316406,820148,0.0,0.0
2007-11-12,370.0,375.0,340.0,344.5,256.85772705078125,766877,0.0,0.0
2007-11-13,344.5,355.0,344.5,352.5,262.8223876953125,640327,0.0,0.0
2007-11-14,355.0,358.25,345.0,351.0,261.7040100097656,600100,0.0,0.0
2007-11-15,360.0,365.0,357.0,362.5,270.2784118652344,659716,0.0,0.0
2007-11-16,356.75,368.0,356.75,362.75,270.4647216796875,371808,0.0,0.0
2007-11-19,355.0,367.75,355.0,363.5,271.0240173339844,594271,0.0,0.0
2007-11-20,368.0,368.0,348.0,355.25,264.8727722167969,982613,0.0,0.0
2007-11-21,356.0,379.5,356.0,374.25,279.03912353515625,1355186,0.0,0.0
2007-11-22,365.0,372.0,355.25,370.25,276.05670166015625,794169,0.0,0.0
2007-11-23,370.0,395.0,365.75,389.0,290.03668212890625,568309,0.0,0.0
2007-11-26,393.75,398.75,385.0,388.75,289.85028076171875,541084,0.0,0.0
2007-11-27,394.5,395.0,386.0,386.0,287.79986572265625,700709,0.0,0.0
2007-11-28,380.0,393.0,380.0,390.75,291.3415222167969,668655,0.0,0.0
2007-11-29,394.25,412.0,388.25,408.0,304.20294189453125,785135,0.0,0.0
2007-11-30,406.0,419.75,400.0,407.25,303.643798828125,467694,0.0,0.0
2007-12-03,411.25,422.0,406.75,409.0,304.9486083984375,738533,0.0,0.0
2007-12-04,410.0,415.0,405.25,407.5,303.83013916015625,652687,0.0,0.0
2007-12-05,405.0,415.0,395.0,396.5,295.6286315917969,828806,0.0,0.0
2007-12-06,404.75,408.0,399.25,404.5,301.59344482421875,646148,0.0,0.0
2007-12-07,410.0,410.0,395.0,397.0,296.0014343261719,535702,0.0,0.0
2007-12-10,402.0,407.75,398.5,405.75,302.525390625,278760,0.0,0.0
2007-12-11,400.0,405.75,390.5,397.75,296.56072998046875,464883,0.0,0.0
2007-12-12,400.0,400.0,385.25,387.5,288.91827392578125,324943,0.0,0.0
2007-12-13,380.0,390.25,377.0,381.75,284.6310729980469,463925,0.0,0.0
2007-12-14,378.25,384.75,365.25,367.75,274.1927490234375,472856,0.0,0.0
2007-12-17,375.0,383.0,360.0,362.0,269.9054870605469,398329,0.0,0.0
2007-12-18,355.0,357.0,334.5,342.25,255.1801147460937,597046,0.0,0.0
2007-12-19,337.0,343.75,335.75,340.25,253.6889038085937,424460,0.0,0.0
2007-12-20,345.25,345.75,337.75,340.75,254.0616912841797,431491,0.0,0.0
2007-12-21,345.5,355.0,342.5,345.0,257.23046875,494127,0.0,0.0
2007-12-27,350.0,350.0,342.25,347.25,258.9080505371094,855805,0.0,0.0
2007-12-28,343.75,353.75,342.0,350.5,261.3312683105469,50709,0.0,0.0
2008-01-02,353.75,354.0,342.75,347.75,259.28082275390625,285219,0.0,0.0
2008-01-03,342.5,353.75,342.0,345.75,257.78961181640625,246202,0.0,0.0
2008-01-04,343.0,355.0,340.75,355.0,264.6864318847656,192019,0.0,0.0
2008-01-07,355.0,374.75,352.25,360.25,268.6007995605469,579880,0.0,0.0
2008-01-08,355.5,364.75,355.0,359.75,268.22802734375,778844,0.0,0.0
2008-01-09,355.0,363.0,337.0,340.5,253.8752593994141,625090,0.0,0.0
2008-01-10,335.25,344.25,330.25,341.0,254.24807739257807,475123,0.0,0.0
2008-01-11,345.0,345.0,333.0,335.25,249.96090698242188,387811,0.0,0.0
2008-01-14,338.0,338.0,321.0,325.25,242.5049285888672,621770,0.0,0.0
2008-01-15,332.0,334.25,300.0,309.0,230.38902282714844,844585,0.0,0.0
2008-01-16,308.0,309.5,296.0,299.25,223.1195068359375,968058,0.0,0.0
2008-01-17,303.75,322.75,299.75,314.25,234.30337524414065,1269718,0.0,0.0
2008-01-18,315.0,316.0,307.0,308.25,229.829833984375,382450,0.0,0.0
2008-01-21,306.0,326.5,300.25,326.5,243.4369659423828,1056323,0.0,0.0
2008-01-22,323.75,354.0,323.75,327.5,244.1825561523437,1077901,0.0,0.0
2008-01-23,327.0,340.0,324.0,334.25,249.2153167724609,548702,0.0,0.0
2008-01-24,327.0,331.5,309.75,311.25,232.06655883789065,981699,0.0,0.0
2008-01-25,310.0,335.0,302.25,326.0,243.064208984375,3560909,0.0,0.0
2008-01-28,325.0,330.0,303.25,309.5,230.7618103027344,2229461,0.0,0.0
2008-01-29,317.75,339.75,311.5,326.0,243.064208984375,1102184,0.0,0.0
2008-01-30,330.0,333.5,320.5,329.5,245.6737518310547,514037,0.0,0.0
2008-01-31,320.0,327.0,317.0,323.0,240.8273162841797,388664,0.0,0.0
2008-02-01,330.0,331.0,318.0,329.0,245.3008728027344,492262,0.0,0.0
2008-02-04,333.75,335.0,324.75,327.75,244.36892700195312,390590,0.0,0.0
2008-02-05,321.25,330.0,320.0,329.75,245.8601837158203,372771,0.0,0.0
2008-02-06,335.0,349.5,335.0,349.5,260.585693359375,624306,0.0,0.0
2008-02-07,349.25,356.5,344.5,348.0,259.4672241210937,370834,0.0,0.0
2008-02-08,351.0,351.0,339.0,341.0,254.24807739257807,607831,0.0,0.0
2008-02-11,338.0,342.0,322.75,324.5,241.94577026367188,315437,0.0,0.0
2008-02-12,325.25,334.75,325.0,328.25,244.74166870117188,404829,0.0,0.0
2008-02-13,332.0,332.0,325.0,329.25,245.4873046875,306750,0.0,0.0
2008-02-14,321.75,334.25,321.75,327.0,243.80972290039065,258226,0.0,0.0
2008-02-15,334.75,342.75,325.0,340.25,253.6889038085937,329624,0.0,0.0
2008-02-18,331.25,340.5,330.25,336.75,251.07928466796875,262598,0.0,0.0
2008-02-19,341.0,347.0,337.75,338.5,252.38406372070312,333206,0.0,0.0
2008-02-20,337.0,346.25,328.0,331.25,246.9784698486328,411320,0.0,0.0
2008-02-21,336.25,342.0,331.5,341.0,254.24807739257807,119463,0.0,0.0
2008-02-22,336.75,342.75,331.0,340.0,253.50254821777344,326008,0.0,0.0
2008-02-25,334.75,340.75,330.25,337.0,251.2656707763672,205309,0.0,0.0
2008-02-26,341.0,344.0,332.25,334.25,249.2153167724609,207714,0.0,0.0
2008-02-27,330.0,334.75,321.75,328.5,244.92808532714844,310177,0.0,0.0
2008-02-28,338.25,348.0,333.25,345.0,257.23046875,371486,0.0,0.0
2008-02-29,350.0,350.0,332.5,348.5,259.8400573730469,549073,0.0,0.0
2008-03-03,340.75,357.75,340.75,352.75,263.0088806152344,608867,0.0,0.0
2008-03-04,350.0,355.0,347.25,347.75,259.28082275390625,468803,0.0,0.0
2008-03-05,353.5,355.25,333.75,335.0,249.77452087402344,518838,0.0,0.0
2008-03-06,327.25,340.75,327.25,332.0,247.5377349853516,321960,0.0,0.0
2008-03-07,332.0,350.0,329.0,331.25,246.9784698486328,550727,0.0,0.0
2008-03-10,340.0,341.0,332.75,337.5,251.6384429931641,367525,0.0,0.0
2008-03-11,341.0,347.5,336.75,338.25,252.1977081298828,437368,0.0,0.0
2008-03-12,335.0,337.5,317.5,317.5,236.7266082763672,1097544,0.0,0.0
2008-03-13,322.25,323.0,310.0,319.0,237.8449859619141,584983,0.0,0.0
2008-03-14,320.0,340.0,316.25,330.5,246.4193420410156,508575,0.0,0.0
2008-03-17,331.75,338.5,322.25,328.0,244.55532836914065,654720,0.0,0.0
2008-03-18,320.0,333.5,320.0,325.0,242.3185577392578,552771,0.0,0.0
2008-03-19,332.0,332.0,321.0,325.25,242.5049285888672,729098,0.0,0.0
2008-03-25,315.5,327.5,312.25,321.5,239.70895385742188,587100,0.0,0.0
2008-03-26,331.0,331.0,318.0,321.25,239.5225524902344,290428,0.0,0.0
2008-03-27,320.75,320.75,308.0,311.75,232.4394989013672,560784,0.0,0.0
2008-03-28,313.25,313.25,295.0,299.5,223.3058624267578,1087631,0.0,0.0
2008-03-31,295.0,318.75,295.0,313.25,233.55780029296875,498893,0.0,0.0
2008-04-01,314.75,315.0,307.0,312.25,232.81219482421875,504189,0.0,0.0
2008-04-02,310.0,322.75,305.5,321.25,239.5225524902344,524507,0.0,0.0
2008-04-03,315.75,322.0,315.0,319.75,238.4042510986328,421609,0.0,0.0
2008-04-04,314.75,329.25,312.5,328.0,244.55532836914065,579073,0.0,0.0
2008-04-07,330.0,353.0,320.5,344.75,257.0440673828125,824740,0.0,0.0
2008-04-08,344.5,344.75,335.0,340.75,254.0616912841797,531176,0.0,0.0
2008-04-09,344.25,344.25,334.25,338.0,252.01123046875,239817,0.0,0.0
2008-04-10,335.0,342.25,335.0,336.25,250.7064514160156,394549,0.0,0.0
2008-04-11,341.75,342.5,332.0,339.5,253.1296539306641,403349,0.0,0.0
2008-04-14,343.0,343.5,334.75,336.5,250.89292907714844,1371858,0.0,0.0
2008-04-15,337.25,341.0,335.0,335.25,249.96090698242188,332931,0.0,0.0
2008-04-16,342.0,344.0,315.75,317.75,236.9129333496093,1059937,0.0,0.0
2008-04-17,316.75,320.25,298.0,307.0,228.89784240722656,1083675,0.0,0.0
2008-04-18,302.5,313.75,302.5,309.75,230.94821166992188,387105,0.0,0.0
2008-04-21,313.75,313.75,300.5,304.25,226.84744262695312,539418,0.0,0.0
2008-04-22,309.25,309.25,298.5,307.25,230.3485717773437,634086,1.67,0.0
2008-04-23,308.0,313.25,300.0,305.0,228.6617431640625,685936,0.0,0.0
