ID,Price
228_#99,1.8182627106616915
228_#100,1.8182627106616915
367_#1,14.109718647438228
367_#2,14.11019161061415
367_#3,14.062771166939454
367_#4,13.980569738943016
367_#5,13.876479318352263
367_#6,13.761185448775278
367_#7,13.64231760406801
367_#8,13.52454549305338
367_#9,13.410186849303896
367_#10,13.2999372069018
367_#11,13.193544033472618
367_#12,13.090308584776803
367_#13,12.989688344230215
367_#14,12.89127241169811
367_#15,12.794615645367854
367_#16,12.6995195505129
367_#17,12.606014623627628
367_#18,12.514211080112757
367_#19,12.424060767608747
367_#20,12.335460426055702
367_#21,12.248647072067795
367_#22,12.16392567058878
367_#23,12.081575505303986
367_#24,12.001797746071048
367_#25,11.925223723826148
367_#26,11.852376694209624
367_#27,11.782357813176729
367_#28,11.71421366400858
367_#29,11.647474493686556
367_#30,11.58202366649533
367_#31,11.51796604757345
367_#32,11.454936749040852
367_#33,11.392575163227203
367_#34,11.330674770012704
367_#35,11.268489207824484
367_#36,11.205184370790075
367_#37,11.140177080332831
367_#38,11.073212663973406
367_#39,11.00417074081295
367_#40,10.933121399285907
367_#41,10.860255643751785
367_#42,10.78560290065252
367_#43,10.709168520250286
367_#44,10.630941266994524
367_#45,10.550917395701717
367_#46,10.469062664693965
367_#47,10.385305915484397
367_#48,10.299666409016822
367_#49,10.212466231073948
367_#50,10.124403055842876
367_#51,10.036079322844074
367_#52,9.948277240406952
367_#53,9.861217774359176
367_#54,9.775073203142654
367_#55,9.690609684300284
367_#56,9.60787108998187
367_#57,9.52635824072685
367_#58,9.446495947351607
367_#59,9.36884331225302
367_#60,9.292816086802006
367_#61,9.218989424181956
367_#62,9.148230066864585
367_#63,9.08102114352394
367_#64,9.018558972781475
367_#65,8.96297723919102
367_#66,8.914186058348093
367_#67,8.871273745578748
367_#68,8.833160082950641
367_#69,8.799695263122985
367_#70,8.770613378065875
367_#71,8.745435044288783
367_#72,8.723779858151346
367_#73,8.705179136687377
367_#74,8.689113904466282
367_#75,8.675423118596711
367_#76,8.663747241460769
367_#77,8.653861027021051
367_#78,8.64552210840121
367_#79,8.63847955830542
367_#80,8.632486194621379
367_#81,8.627331217019545
367_#82,8.622851977529919
367_#83,8.61895217143342
367_#84,8.615551009771266
367_#85,8.612578404109016
367_#86,8.6099728264317
367_#87,8.607681309143828
367_#88,8.6056664004102
367_#89,8.603907769234567
367_#90,8.60236261351956
367_#91,8.60099562153485
367_#92,8.599780576995798
367_#93,8.598694473775069
367_#94,8.597719656007499
367_#95,8.596841677985225
367_#96,8.596049839183905
367_#97,8.595337184262718
367_#98,8.594697292907057
367_#99,8.594121604697449
367_#100,8.593603164293071
374_#1,12.255814205297613
374_#2,12.238043569840444
374_#3,12.20669978422552
374_#4,12.169647617873636
374_#5,12.132572677779876
374_#6,12.09845974748879
374_#7,12.068520105396374
374_#8,12.042782930359408
374_#9,12.020578532030868
374_#10,12.000997384094603
374_#11,11.98321180336933
374_#12,11.966590530197436
374_#13,11.95073004234007
374_#14,11.935404737416777
374_#15,11.920512133589114
374_#16,11.906015223526538
374_#17,11.891906178755278
374_#18,11.878182864237033
374_#19,11.864841721574637
374_#20,11.851863535423377
374_#21,11.839222685323648
374_#22,11.826896397533574
374_#23,11.814856916555245
374_#24,11.803080756967349
374_#25,11.791547280066313
374_#26,11.78024154058403
374_#27,11.76914930493183
374_#28,11.758260609597642
374_#29,11.747569761145996
374_#30,11.737069642782558
374_#31,11.726757407789592
374_#32,11.716627362731629
374_#33,11.706678084249802
374_#34,11.696906013946943
374_#35,11.687309016784752
374_#36,11.677882111007191
374_#37,11.668624584934832
374_#38,11.659535015208805
374_#39,11.650607708393636
374_#40,11.641842664489332
374_#41,11.633241306854757
374_#42,11.624797942054444
374_#43,11.616512570088387
374_#44,11.60838376759773
374_#45,11.60040299442926
374_#46,11.592573097300717
374_#47,11.584888382776626
374_#48,11.577347427498124
374_#49,11.56994738474748
374_#50,11.562682561089218
374_#51,11.555553668202776
374_#52,11.548555724332118
374_#53,11.541685171080076
374_#54,11.534939161728914
374_#55,11.5283169845992
374_#56,11.521814369614331
374_#57,11.515427758377143
374_#58,11.509155727528764
374_#59,11.502996142030897
374_#60,11.496943308448069
374_#61,11.490998650139147
374_#62,11.485157897027534
374_#63,11.479418914074929
374_#64,11.47377885456359
374_#65,11.468237718493526
374_#66,11.462791235788131
374_#67,11.457439406447406
374_#68,11.45217796039475
374_#69,11.447006185950729
374_#70,11.441922659756472
374_#71,11.43692453509425
374_#72,11.43200967692576
374_#73,11.427180931968737
374_#74,11.42243118342884
374_#75,11.417761142985512
374_#76,11.413167252241578
374_#77,11.408651646235342
374_#78,11.4042100548902
374_#79,11.39984176652672
374_#80,11.3955446461066
374_#81,11.391318693629842
374_#82,11.387161774058145
374_#83,11.38307317571207
374_#84,11.37905005187389
374_#85,11.3750945375819
374_#86,11.371200939400635
374_#87,11.367370680688964
374_#88,11.36360162640858
374_#89,11.35989235320062
374_#90,11.356244996103383
374_#91,11.35265315000197
374_#92,11.349120373293545
374_#93,11.345644530939808
374_#94,11.342221352864158
374_#95,11.33885368578433
374_#96,11.335538682982587
374_#97,11.332276344458933
374_#98,11.329065246854498
374_#99,11.325904678489849
374_#100,11.322792504326683
376_#1,53.59218528668703
376_#2,53.74008610026681
376_#3,53.86334125277085
376_#4,53.95007984027143
376_#5,53.994449189441184
376_#6,53.99606001696248
376_#7,53.95866644586408
376_#8,53.88842541689405
376_#9,53.792621450065326
376_#10,53.678418253326754
376_#11,53.552241238679926
376_#12,53.41937034077796
376_#13,53.28378340869426
376_#14,53.14822779825681
376_#15,53.01441277644653
376_#16,52.883184027712105
376_#17,52.75481002330707
376_#18,52.62916547664645
376_#19,52.50589242605884
376_#20,52.384543419454985
376_#21,52.26468442830833
376_#22,52.14589484765497
376_#23,52.02785251199066
376_#24,51.91034711883344
376_#25,51.7932175854312
376_#26,51.67640574301231
376_#27,51.55983552472162
376_#28,51.44349798151734
376_#29,51.327406536962144
376_#30,51.21154776749336
376_#31,51.09593062215277
376_#32,50.98058642258661
376_#33,50.86547489810687
376_#34,50.7506139467971
376_#35,50.63599909413642
376_#36,50.521621391083045
376_#37,50.40754348092946
376_#38,50.29385485409352
376_#39,50.18069869524379
376_#40,50.06816449479811
376_#41,49.9563641157788
376_#42,49.84536020147834
376_#43,49.73519749710567
376_#44,49.625889426223466
376_#45,49.517552326374926
376_#46,49.41026673893612
376_#47,49.30406846007418
376_#48,49.19896196431
376_#49,49.09500542041519
376_#50,48.99222120099421
376_#51,48.89063615317241
376_#52,48.790277124075146
376_#53,48.6910993684935
376_#54,48.59310736094835
376_#55,48.496251881709895
376_#56,48.40051503269456
376_#57,48.30588339033966
376_#58,48.21237485272877
376_#59,48.12003416507082
376_#60,48.02890159805384
376_#61,47.93900847332407
376_#62,47.85035479088151
376_#63,47.76294949976796
376_#64,47.67675680381626
376_#65,47.591758804942856
376_#66,47.50791075793882
376_#67,47.42518581567879
376_#68,47.34353923295384
376_#69,47.26293968811774
376_#70,47.18338270664958
376_#71,47.10489066115383
376_#72,47.02752619492298
376_#73,46.951351951249535
376_#74,46.87641267534241
376_#75,46.80273968884785
376_#76,46.73035983889122
376_#77,46.659264176430725
376_#78,46.58951981927976
376_#79,46.521140191001
376_#80,46.45413871515712
376_#81,46.38850196818544
376_#82,46.324247848169534
376_#83,46.2613808296303
376_#84,46.19990986160951
376_#85,46.13983941862807
376_#86,46.08112922999794
376_#87,46.023783770240016
376_#88,45.96775381962448
376_#89,45.91299910746329
376_#90,45.859497261152
376_#91,45.80719458643989
376_#92,45.75605081263893
376_#93,45.70603909262377
376_#94,45.65711915570637
376_#95,45.60926415476138
376_#96,45.56243381910076
376_#97,45.51661472516184
376_#98,45.471766602256594
376_#99,45.42787602682233
376_#100,45.38490720269192
387_#1,505.0964267040508
387_#2,505.5410177371432
387_#3,505.4060119729111
387_#4,504.4857435576814
387_#5,502.763007628866
387_#6,500.3532787248169
387_#7,497.4418734115097
387_#8,494.23248908137066
387_#9,490.8929817934695
387_#10,487.5441946168321
387_#11,484.2609802077113
387_#12,481.0835514172977
387_#13,478.0272213402277
387_#14,475.0953389170645
387_#15,472.2801325605469
387_#16,469.56943360114747
387_#17,466.9505876451349
387_#18,464.4143659326364
387_#19,461.94861257634057
387_#20,459.5423732172294
387_#21,457.18976803599344
387_#22,454.89225420524417
387_#23,452.6499723293564
387_#24,450.4558794073746
387_#25,448.3096942305492
387_#26,446.2137048155246
387_#27,444.17160522269296
387_#28,442.1873451567644
387_#29,440.26408182506384
387_#30,438.4036686488953
387_#31,436.6064763125196
387_#32,434.8732334022425
387_#33,433.2027000431226
387_#34,431.5930355960718
387_#35,430.04209264882047
387_#36,428.5464200030783
387_#37,427.1016972698744
387_#38,425.69626706831696
387_#39,424.3152764635415
387_#40,422.9489214959604
387_#41,421.5970615611986
387_#42,420.2555680035239
387_#43,418.9167331467543
387_#44,417.5762366019189
387_#45,416.23080612175
387_#46,414.879444693408
387_#47,413.5198898646804
387_#48,412.1513107915344
387_#49,410.7728894121528
387_#50,409.3865047122717
387_#51,407.9955823257496
387_#52,406.6043915126938
387_#53,405.2127916687296
387_#54,403.82160085567375
387_#55,402.4302310915955
387_#56,401.03881019865366
387_#57,399.648539705142
387_#58,398.2613625078757
387_#59,396.8796177523627
387_#60,395.5065265570074
387_#61,394.1465371329396
387_#62,392.8020653189624
387_#63,391.4746449809827
387_#64,390.1691461432547
387_#65,388.8929313621311
387_#66,387.64514422914726
387_#67,386.4251839801564
387_#68,385.23113328277486
387_#69,384.06811780557473
387_#70,382.9257967359008
387_#71,381.7803440233338
387_#72,380.6216744995363
387_#73,379.44176093292936
387_#74,378.23488967301
387_#75,377.0122195942504
387_#76,375.7736228744916
387_#77,374.5259379992349
387_#78,373.2568684767939
387_#79,371.97262646409126
387_#80,370.6778007766316
387_#81,369.374577173332
387_#82,368.06846478924126
387_#83,366.7502859933502
387_#84,365.4012509283002
387_#85,364.0069923834308
387_#86,362.6158271348068
387_#87,361.2091826227397
387_#88,359.76953442924423
387_#89,358.3067632072034
387_#90,356.8770595776705
387_#91,355.50230669424946
387_#92,354.21479243427893
387_#93,353.0277400000973
387_#94,351.95097891572414
387_#95,350.97734474915296
387_#96,350.087843127571
387_#97,349.2800837766067
387_#98,348.5459883358176
387_#99,347.87884614186123
387_#100,347.2746819255958
390_#1,115.88776383889898
390_#2,115.04801374685802
390_#3,114.4440368241394
390_#4,114.06039762552244
390_#5,113.85630131134438
390_#6,113.78166409521415
390_#7,113.78908059869308
390_#8,113.84045881324344
390_#9,113.90899023616927
390_#10,113.97823807216444
390_#11,114.03991472458618
390_#12,114.09112197692684
390_#13,114.1321691893754
390_#14,114.16483925354758
390_#15,114.19124070336328
390_#16,114.21330296947508
390_#17,114.23254028859763
390_#18,114.2499540108165
390_#19,114.26613843333688
390_#20,114.28152503221187
390_#21,114.29624406436322
390_#22,114.31042578671256
390_#23,114.32411090454796
390_#24,114.33737268738786
390_#25,114.35023555840506
390_#26,114.36278906923324
390_#27,114.37508206621804
390_#28,114.38716339570507
390_#29,114.39909818615524
390_#30,114.41091900179887
390_#31,114.4226746889817
390_#32,114.43435710664606
390_#33,114.4459988190224
390_#34,114.45764867245632
390_#35,114.46925782060224
390_#36,114.48085068663292
390_#37,114.49242727054842
390_#38,114.50398757234868
390_#39,114.51553159203377
390_#40,114.5270430474884
390_#41,114.53853822082782
390_#42,114.55000082993682
390_#43,114.5614471569306
390_#44,114.57286091969398
390_#45,114.58423397716932
390_#46,114.59556632935664
390_#47,114.60685797625592
390_#48,114.61812519998236
390_#49,114.6293598594784
390_#50,114.64054567262882
390_#51,114.6516826394336
390_#52,114.66280332412316
390_#53,114.67387516246708
390_#54,114.68488187235016
390_#55,114.695872300118
390_#56,114.70682202259783
390_#57,114.71770661661684
390_#58,114.72858306957822
390_#59,114.73941067619396
390_#60,114.75018129540648
390_#61,114.76091935038856
390_#62,114.77161670008262
390_#63,114.78228148554624
390_#64,114.79289742466425
390_#65,114.80348079955182
390_#66,114.81401532809376
390_#67,114.82452543346288
390_#68,114.83498669248635
390_#69,114.84539910516422
390_#70,114.85579523572686
390_#71,114.86611809677105
390_#72,114.87642467570002
390_#73,114.88669869039856
390_#74,114.89691571769389
390_#75,114.90710018075876
390_#76,114.91724393853563
390_#77,114.92735513208208
390_#78,114.93743376139808
390_#79,114.94745540331084
390_#80,114.9574526220508
390_#81,114.96740913550272
390_#82,114.97733308472424
390_#83,114.9872081876001
390_#84,114.99704258518794
390_#85,115.00686070066055
390_#86,115.01662996978756
390_#87,115.02636667468413
390_#88,115.03603825111983
390_#89,115.04569354544036
390_#90,115.05532441658804
390_#91,115.06490644139012
390_#92,115.07444776090414
390_#93,115.08395651618774
390_#94,115.09343270724092
390_#95,115.10286005194848
390_#96,115.1122548324256
390_#97,115.12161704867228
390_#98,115.13093041857336
390_#99,115.1402275063592
390_#100,115.14947574779944
405_#1,237.2013651984641
405_#2,237.99678165922933
405_#3,238.42831688938395
405_#4,238.44026709575743
405_#5,238.05523042501773
405_#6,237.34129496540183
405_#7,236.38681053326104
405_#8,235.2744327226788
405_#9,234.0733093089957
405_#10,232.8377396807873
405_#11,231.60686842431548
405_#12,230.40619186664
405_#13,229.2514776411704
405_#14,228.150501042438
405_#15,227.10496012327164
405_#16,226.11932344374688
405_#17,225.1998214533405
405_#18,224.3356785386131
405_#19,223.51821292570364
405_#20,222.7406068686682
405_#21,222.0042264701585
405_#22,221.3075013504908
405_#23,220.6548745351117
405_#24,220.04278394327525
405_#25,219.46847183504903
405_#26,218.92846550088868
405_#27,218.41804103442857
405_#28,217.93121056516745
405_#29,217.46608453055907
405_#30,217.0231225539255
405_#31,216.59673255151503
405_#32,216.1790115556512
405_#33,215.762912008729
405_#34,215.3436078658669
405_#35,214.9162092456108
405_#36,214.4720854433576
405_#37,214.00782758613536
405_#38,213.5244315244752
405_#39,213.029378904675
405_#40,212.5239592254996
405_#41,212.0086193429563
405_#42,211.4818271793052
405_#43,210.951447400279
405_#44,210.4191014548196
405_#45,209.8771161869115
405_#46,209.319618631884
405_#47,208.7425743183544
405_#48,208.14258714066543
405_#49,207.51739728415032
405_#50,206.8781378470544
405_#51,206.23563551207508
405_#52,205.5880645532386
405_#53,204.93734006772024
405_#54,204.28407488661605
405_#55,203.616050689948
405_#56,202.9310842669363
405_#57,202.22915008295195
405_#58,201.5278159627492
405_#59,200.8462456453949
405_#60,200.1844646655181
405_#61,199.5419623305388
405_#62,198.92131763798625
405_#63,198.32788009263663
405_#64,197.7583301927196
405_#65,197.22675028613023
405_#66,196.72840369918868
405_#67,196.25832394655367
405_#68,195.81345964005936
405_#69,195.3919978210465
405_#70,194.992942638984
405_#71,194.61568126277567
405_#72,194.2597796037287
405_#73,193.92699955124408
405_#74,193.6221416155745
405_#75,193.3488061794094
405_#76,193.1030226079388
405_#77,192.87861152094388
405_#78,192.67381102902343
405_#79,192.4892339632736
405_#80,192.3227481821725
405_#81,192.172540727061
405_#82,192.0370795201989
405_#83,191.91507506282144
405_#84,191.80533999468005
405_#85,191.70686569792903
405_#86,191.6187073912954
405_#87,191.53995859544943
405_#88,191.469291509683
405_#89,191.40600393169848
405_#90,191.34952133234333
405_#91,191.299575598013
405_#92,191.2557326400145
405_#93,191.2172647214211
405_#94,191.18353347650785
405_#95,191.1539516088076
405_#96,191.1279956584258
405_#97,191.1052443039839
405_#98,191.08527622410327
405_#99,191.0677594686072
405_#100,191.0524003892617
433_#1,1983.3357402682304
433_#2,1986.5950203835964
433_#3,1989.7305924892423
433_#4,1992.3386462330816
433_#5,1994.1478758752344
433_#6,1995.054203718901
433_#7,1995.0997608602047
433_#8,1994.4282560050488
433_#9,1993.2325662374496
433_#10,1991.7095502614973
433_#11,1990.0352327227592
433_#12,1988.347859174013
433_#13,1986.7435440719128
433_#14,1985.2785856723783
433_#15,1983.978077441454
433_#16,1982.842574954033
433_#17,1981.8563369214528
433_#18,1980.996214389801
433_#19,1980.23609533906
433_#20,1979.5521826446056
433_#21,1978.9232718646529
433_#22,1978.3326957523825
433_#23,1977.767213106156
433_#24,1977.2180273234844
433_#25,1976.6796752512453
433_#26,1976.148638248444
433_#27,1975.624823719263
433_#28,1975.1077686846256
433_#29,1974.5990472733968
433_#30,1974.099863231182
433_#31,1973.6118832826608
433_#32,1973.1356630027287
433_#33,1972.672591328621
433_#34,1972.2230386435983
433_#35,1971.7874679267409
433_#36,1971.3660643696785
433_#37,1970.9586427807808
433_#38,1970.565017968416
433_#39,1970.1850047409528
433_#40,1969.8184179067607
433_#41,1969.4644241034985
433_#42,1969.122838139534
433_#43,1968.7934748232365
433_#44,1968.4754081964493
433_#45,1968.1685456633568
433_#46,1967.872239053249
433_#47,1967.5861179828644
433_#48,1967.3099046647549
433_#49,1967.0431361198423
433_#50,1966.7854419648647
433_#51,1966.5367296040056
433_#52,1966.296536058188
433_#53,1966.064305752516
433_#54,1965.8400386869907
433_#55,1965.6231792867184
433_#56,1965.413542360068
433_#57,1965.2111279070373
433_#58,1965.0151025652883
433_#59,1964.8258367180824
433_#60,1964.6427747905248
433_#61,1964.4660093784328
433_#62,1964.2950775027275
433_#63,1964.129793971777
433_#64,1963.969788402319
433_#65,1963.815431177616
433_#66,1963.6660741269588
433_#67,1963.5214394629
433_#68,1963.3819901645184
433_#69,1963.2473558485508
433_#70,1963.1167031526568
433_#71,1962.990772843361
433_#72,1962.8688241541383
433_#73,1962.7511348724363
433_#74,1962.6372420191765
433_#75,1962.5271455943584
433_#76,1962.4207530021667
433_#77,1962.3176938593388
433_#78,1962.2181533575056
433_#79,1962.1218537092209
433_#80,1962.0287023186684
433_#81,1961.938791781664
433_#82,1961.8516591191287
433_#83,1961.7675821185112
433_#84,1961.6861903965475
433_#85,1961.6075765490527
433_#86,1961.5311850011349
433_#87,1961.4577565193176
433_#88,1961.3867355287075
433_#89,1961.3179368376727
433_#90,1961.251360446215
433_#91,1961.1869137585163
433_#92,1961.1246893703933
433_#93,1961.064594686032
433_#94,1961.0064445137973
433_#95,1960.949961066246
433_#96,1960.8956073224545
433_#97,1960.8429203033447
433_#98,1960.7919926047325
433_#99,1960.743009418249
433_#100,1960.6954151690009
436_#1,3274.501356393099
436_#2,3268.832312554121
436_#3,3261.2860894203186
436_#4,3252.4306701421738
436_#5,3242.812838852405
436_#6,3232.888437151909
436_#7,3223.003046661616
436_#8,3213.393117964268
436_#9,3204.2024029791355
436_#10,3195.50039434433
436_#11,3187.304778814316
436_#12,3179.6023854017258
436_#13,3172.369130015373
436_#14,3165.5691373944283
436_#15,3159.160009503365
436_#16,3153.100100934505
436_#17,3147.31966817379
436_#18,3141.7484659552574
436_#19,3136.341587483883
436_#20,3131.072690784931
436_#21,3125.931489944458
436_#22,3120.9143472611904
436_#23,3116.020259231329
436_#24,3111.248473227024
436_#25,3106.5923410356045
436_#26,3102.0011857151985
436_#27,3097.3978629112244
436_#28,3092.7471245527267
436_#29,3088.0363014042377
436_#30,3083.2672750353813
436_#31,3078.447948038578
436_#32,3073.5912405252457
436_#33,3068.7106997966766
436_#34,3063.818744212389
436_#35,3058.925283372402
436_#36,3054.037592679262
436_#37,3049.1619440317154
436_#38,3044.304985642433
436_#39,3039.4724876582623
436_#40,3034.669342160225
436_#41,3029.8989359736443
436_#42,3025.163150668144
436_#43,3020.4628643095493
436_#44,3015.8002093434334
436_#45,3011.1785725951195
436_#46,3006.595821619034
436_#47,3002.0338933467865
436_#48,2997.478989601136
436_#49,2992.9209499061108
436_#50,2988.352373421192
436_#51,2983.769497007132
436_#52,2979.1745785474777
436_#53,2974.568496108055
436_#54,2969.954636514187
436_#55,2965.33851903677
436_#56,2960.7304295897484
436_#57,2956.138019889593
436_#58,2951.568439900875
436_#59,2947.030219405889
436_#60,2942.529253989458
436_#61,2938.069933980704
436_#62,2933.654517263174
436_#63,2929.2843836545944
436_#64,2924.9627945423126
